id,favourites,retweets,created_at,text,is_quoted
376749629733220352,140,66,2013-09-08 16:51:26,The Bone Season by @say_shannon may not have wizards but it is definitely magic. Read it.,False
376423294737477632,1221,1749,2013-09-07 19:14:41,"An eighth Harry Potter book was NOT confirmed. Clearly someone needs to borrow Umbridge's quill. ""I Must Not Tell Lies.""",False
376377137202089984,4306,7399,2013-09-07 16:11:16,If you don’t get my Harry Potter references then there is something Siriusly Ron with you.,False
375783854633545728,612,625,2013-09-06 00:53:47,#MySexLifeInMovieTitles: Free Willy,False
375440678450237440,789,1298,2013-09-05 02:10:07,#WorstPickupLines Is that a wand in your pocket or are you happy to see me?,False
375070556833341440,2393,6156,2013-09-04 01:39:23,Classes at Hogwarts started today. #AnotherYearWithoutYourHogwartsLetter #BlameTheOwls,False
374250821279842304,1552,1991,2013-09-01 19:22:03,New students at Hogwarts have been sorted. #slytherin,False
373991755479547906,1860,3702,2013-09-01 02:12:37,The Hogwarts Express leaves at 11:00 on September 1st. It would be a bad time to leave your Ford Anglia in the parking lot.,False
373984554442559488,2559,5722,2013-09-01 01:44:00,Happy 1st of September! Beware muggles knocking themselves unconscious at Platform 9 &amp; 3/4.,False
373548252274360320,492,1056,2013-08-30 20:50:18,It's almost September 1st.,False
371817822533328896,786,1172,2013-08-26 02:14:11,Someone disapparated Miley Cyrus' clothes!,False
371412416984125440,262,340,2013-08-24 23:23:15,Are you knuts!,False
371311885032767489,1598,2474,2013-08-24 16:43:46,"Happy Birthday, Rupert Grint! Just a few more years &amp; you can play Arthur Weasley when they inevitably re-film the Harry Potter movies!",False
371311013557063680,2596,5920,2013-08-24 16:40:18,Rupert Grint turns 25 today. He was 11 when he filmed the first Harry Potter movie. You are old.,False
370731818007289856,525,1271,2013-08-23 02:18:47,"Ben Affleck as Batman will be the opposite of ""movie magic."" That is ""movie muggles.""",False
370731434454949889,729,2366,2013-08-23 02:17:16,Ben Affleck as Batman? Were the people casting this movie confunded?,False
370364250364968960,782,2009,2013-08-22 01:58:12,Beware the nargles.,False
369246491325374467,1909,3341,2013-08-18 23:56:38,If you are what you eat then I'm a unicorn.,False
369244151893610496,186,101,2013-08-18 23:47:20,Dudley shopped at his college bookstore. Harry went to http://t.co/h5eGBHZaww. #freshmanadvice,False
369200994501943296,2148,1995,2013-08-18 20:55:51,Snape Approves. http://t.co/iapq2OI1nk,False
368809246441226242,1835,1920,2013-08-17 18:59:11,Hem Hem http://t.co/Tfp35dtL5l,False
367816672410759168,877,1003,2013-08-15 01:15:03,"""Draco Malfoy, The Amazing, Bouncing Ferret."" #BestHarryPotterQuotes",False
367815856366968832,1632,2893,2013-08-15 01:11:48,"""We have all got light and dark inside us. What matters is the power we choose to act on."" #BestHarryPotterQuotes",False
367815364349919232,1564,2832,2013-08-15 01:09:51,"""Humans have a knack for choosing precisely the things that are worst for them."" #BestHarryPotterQuotes",False
367814848710574080,826,1219,2013-08-15 01:07:48,"""I don't go looking for trouble. Trouble usually finds me."" #BestHarryPotterQuotes",False
367427579247988736,624,737,2013-08-13 23:28:56,'Roar' will be replacing 'Weasly is our King' as the official song of Gryffindor.,False
366723080350998528,763,505,2013-08-12 00:49:30,'Teen Choice' is trending... http://t.co/csSHJwaYgN,False
366713406201405440,171,109,2013-08-12 00:11:03,Just got your Hogwarts letter? http://t.co/h5eGBHZaww #freshmanadvice,False
366333864358064128,742,1009,2013-08-10 23:02:54,Katy Perry's new single is called Roar? Does this mean she's a Gryffindor?,False
366005223791132672,859,1915,2013-08-10 01:17:00,Go look up what the 'national animal of Scotland' is. Do it.,False
365629640343166977,904,952,2013-08-09 00:24:33,Obviously.  http://t.co/Aufhsp2NRH,False
364533797020114944,735,1168,2013-08-05 23:50:04,"""We Own The Night"" -Dementors",False
364127632243163136,932,862,2013-08-04 20:56:07,Does Harry know????? http://t.co/xOTHFoZuiZ,False
363434113585254401,986,2231,2013-08-02 23:00:19,"Your name must be ""Avada Kedavra"" because you are killing my patience.",False
363030567454916608,243,193,2013-08-01 20:16:46,"Loony, Loopy Lupin. http://t.co/OpvXBKg2WH",False
362380450087436290,1232,2560,2013-07-31 01:13:26,#ImSingleBecause I hate everyone.,False
362377936285868034,1133,2036,2013-07-31 01:03:27,"#HappyBirthdayHarryPotterandJKRowling is trending. ""I had a birthday too, guys! Pay attention to me? No? Okay."" -Neville Longbottom",False
362377045952569345,2477,5707,2013-07-31 00:59:55,"#HappyBirthdayHarryPotterandJKRowling is trending. Harry Potter is Rowling's horcrux. Because of him, she will live forever.",False
361534955274248194,1827,2375,2013-07-28 17:13:44,Harry Potter is the #1 Worldwide Trending Topic. Magic never ends.,False
361104503262556162,1188,2351,2013-07-27 12:43:17,#whyimsingle: I hate everyone.,False
360487910874693632,710,762,2013-07-25 19:53:10,"""Fandom"" names are so annoying. Right, Death Eaters?",False
360180122390757377,1234,1116,2013-07-24 23:30:07,Prince George is flashing a peace sign at a day old. This child and I already do not agree.  http://t.co/UOp0sB34EA,False
359672460943175681,2703,4176,2013-07-23 13:52:51,"#HappyBirthdayDanielRadcliffe is trending.I hate that guy. He reminds me of someone, I just can't figure out who...",False
359640014960865281,1829,5667,2013-07-23 11:43:56,The Royal Baby should be presented like Simba in The Lion King.,False
359635455295229953,2742,6522,2013-07-23 11:25:48,#RoyalBabyName It seems only fitting that the son of Prince William and commoner Kate Middleton be named Severus Snape. #HalfBloodPrince,False
359457750314532866,2605,5164,2013-07-22 23:39:40,"They should name the #RoyalBaby 'Weasley' so that in future people can go around singing ""Weasley is our King.""",False
359454357730758657,1213,2623,2013-07-22 23:26:11,The #RoyalBaby has not yet been named. They should just call him 'You Know Who.',False
359447093523394561,1207,1627,2013-07-22 22:57:19,I can't wait until Prince Harry has a son. His child will be a Lord instead of a Prince. #LordVoldemort?,False
359446326917865472,2512,5529,2013-07-22 22:54:17,The half-blood prince has been born as the seventh month dies. #RoyalBaby,False
359056895031513088,1090,1165,2013-07-21 21:06:49,Signs you're having a bad day... http://t.co/jEO76AMALy,False
359038820051714048,55,92,2013-07-21 19:54:59,It's good to be bad. #KickAss2 http://t.co/cmnqNwoqkM #sp,False
358580626892406784,828,1662,2013-07-20 13:34:18,"I do not spread hate, I spread truth and you just hate to hear it.",False
358396806494822400,359,409,2013-07-20 01:23:52,Rumour has it the half-blood prince(ss?) will arrive this weekend. Too bad it didn't happen on July 16th. #EightYearsHalfBloodPrince,False
358349038128607233,60,69,2013-07-19 22:14:03,I may be bad but I'm perfectly good at it. #KickAss2 http://t.co/gy1yVZExaU #sp,False
357991868644077568,638,1545,2013-07-18 22:34:47,#YouAreMoreAttractiveIf you understand sarcasm.,False
357983914775683073,40,21,2013-07-18 22:03:10,"I'm bringing my dark mark, sarcasm and good looks. #JoinTheMotherFucker  #KickAssSuperPower @motherF_cker http://t.co/1jWiPwQ98L #sp",False
357977600573968384,2035,2033,2013-07-18 21:38:05,Oops? http://t.co/jiN8SngXjQ,False
357957940705099776,136,75,2013-07-18 20:19:58,"You don't want to challenge me, @motherF_cker. I eat Death for breakfast #DeathEaters #JoinTheMotherFucker  #sp",False
357922113778221057,544,1053,2013-07-18 17:57:36,#HeatWave is trending. Is your nickname 'Incendio?' Because you are smoking hot.,False
357921463812096000,230,177,2013-07-18 17:55:01,Comic-Con is trending. Who showed up wearing a dark mark?,False
357152295504449536,1278,1892,2013-07-16 14:58:37,"I don't want to make a prophecy, but it is looking as though the royal baby will be ""born as the seventh month dies...""",False
356901594526265344,1079,1810,2013-07-15 22:22:25,"""Harry Potter Shine Like Diamonds In The Sky"" is trending. Those aren't diamonds in the sky, that's a dark mark. Awkward.",False
356617010102276096,949,1221,2013-07-15 03:31:35,"'Harry Potter' is the #1 Worldwide Trending Topic. In other news, Sparkly Cedric is still dead.",False
356222198299623424,1822,4205,2013-07-14 01:22:45,JK Rowling secretly wrote a book under a different name. How very Half-Blood Prince of her.  http://t.co/nVSqZRy1Cf,False
355366754630901760,862,1909,2013-07-11 16:43:31,#RoyalBabyNames: Lord Voldemort,False
355116357160943616,1030,2325,2013-07-11 00:08:31,#LinesThatMustBeShouted AVADA KEDAVRA,False
354981093373526017,1286,1615,2013-07-10 15:11:02,#3YearsAgoLouisMetHarry is trending. Does Ginny know???,False
354046377082355715,529,1284,2013-07-08 01:16:48,#MentionPerfection: me.,False
353550251090649090,1009,3268,2013-07-06 16:25:23,Go read a book.,False
352821558722564096,1601,1953,2013-07-04 16:09:49,Happy 4th of July is trending.... http://t.co/AbI0cWoHYN,False
352554579486978049,1598,2127,2013-07-03 22:28:56,#FictionalDeathsIWillNeverGetOver is trending. http://t.co/5LvM1nLvxj,False
351885491831975938,1604,1365,2013-07-02 02:10:13,WHAT????  http://t.co/bdKag0JWrc,False
351336640750436355,1464,2138,2013-06-30 13:49:17,"#RIPAlbusDumbledore is trending. Well, this is awkward.",False
351028089708494849,1388,1075,2013-06-29 17:23:13,I don't detect any lies... http://t.co/adDWs1YJNE,False
350057409332510720,881,1303,2013-06-27 01:06:04,#ThingsBrokePeopleSay? Ask the Weasleys.,False
349909867881963520,1756,2519,2013-06-26 15:19:48,"Dear Supreme Court, Dumbledore Approves. http://t.co/vh3Bqgl8jA",False
349713430686597120,1907,4212,2013-06-26 02:19:13,Remember when Ginny Weasley got Catfished? #ChamberOfSecrets,False
349712984651726849,934,2040,2013-06-26 02:17:27,Wendy Davis is a Gryffindor.,False
349244762726989825,1120,2051,2013-06-24 19:16:54,"I am just like Regina George: ""Fabulous, but evil.""",False
347925843126931459,1254,2881,2013-06-21 03:55:59,Did Lebron catch the Snitch? #NBAChampions,False
347896293009547264,9461,23174,2013-06-21 01:58:34,So I'm assuming that North West won't be a One Direction fan?,False
347895391930417153,1512,3633,2013-06-21 01:54:59,"Kim Kardashian and Kanye allegedly named their daughter North West. It's official, there IS a name worse than Marvolo.",False
347858948545712129,685,724,2013-06-20 23:30:10,"I don't know why ""Lil Snupe"" is trending but I can't be the only one who read it as ""Lil Snape.""",False
347787162269409280,70,90,2013-06-20 18:44:55,The #Heat and #Spurs battling in game seven. Seven IS the most powerfully magical number. #BingItOn http://t.co/ls6UIY3KkY #sp,False
347454469136601088,129,201,2013-06-19 20:42:55,Team Slytherin. http://t.co/tYkDiACLYT,False
347441671128117248,213,367,2013-06-19 19:52:04,"Sam Taylor-Johnson will direct the 50 Shades of Grey movie. Finally, something more painful than the cruciatus curse!",False
347156886757441537,656,1627,2013-06-19 01:00:26,Magic never ends.,False
347091436304470017,38,17,2013-06-18 20:40:21,This is the best head to head matchup since Quirrell and I! #BingItOn http://t.co/9vYzWMucbG #sp,False
346804682599047170,947,1987,2013-06-18 01:40:54,A psychopath is better than no path!,False
346374838673358849,660,1469,2013-06-16 21:12:51,"Congratulations, you are both one day closer to Monday AND to your inevitable death!",False
345992873063362560,3538,7326,2013-06-15 19:55:03,Kim Kardashian had her baby. No word on which 'K' name she gave it but I'm hoping for 'Kreacher.',False
345935192592089089,1434,1892,2013-06-15 16:05:51,I'm uncomfortable.  http://t.co/BVG8LU2YbV,False
345333906926604289,687,741,2013-06-14 00:16:34,Gotta get down on Friday... http://t.co/qSqmQh2KUt,False
345257510221008897,15,11,2013-06-13 19:12:59,These dunks are like magic. #BelieveIt http://t.co/xAVbiH1HDx #sp,False
345207571663183872,741,1245,2013-06-13 15:54:33,Game of Thrones/Harry Potter Crossover: Lupin is secretly a direwolf.,False
344491722581094402,706,2171,2013-06-11 16:30:01,#ThingsIHateMost: muggles.,False
343720689561382913,728,1672,2013-06-09 13:26:13,Want to ride my broomstick? #harrypotterpickuplines,False
343416739301822468,139,203,2013-06-08 17:18:25,I'll become a crazy NBA fan when they start playing on broomsticks. #BelieveIt #BingItOn http://t.co/2nIviedf1Q #sp,False
343360701399719936,2096,4194,2013-06-08 13:35:45,You're heading to bed? Mind if I Slytherin? #HarryPotterPickupLines,False
343162553205149696,1664,3405,2013-06-08 00:28:22,You don't have to say 'lumos' to turn me on. #HarryPotterPickupLines,False
342810903802150912,1310,2429,2013-06-07 01:11:03,I’d like to get my basilisk into your chamber of secrets. #HarryPotterPickupLines,False
342810250665132033,1512,3475,2013-06-07 01:08:27,Your name must be 'stupefy' because you are stunning. #HarryPotterPickupLines,False
342788268938629121,48,27,2013-06-06 23:41:06,Colin Creevey definitely would not. #SurviveTheNight http://t.co/4HlbXfAp1f #sp,False
342744653726089216,1761,2074,2013-06-06 20:47:47,Accurate.  http://t.co/QDspLhutxc,False
342742563100434432,1375,4958,2013-06-06 20:39:29,"Ew, Muggles.",False
342715759811772416,169,196,2013-06-06 18:52:59,Better hope they don't know 'alohomora.' #SurviveTheNight  #ThePurge http://t.co/gXPjDZI92D #sp,False
342701915756457984,42,45,2013-06-06 17:57:58,More exciting than watching a game of Quidditch. #SurviveTheNight http://t.co/vyVY8pfg02 #sp,False
342440316642680832,827,2218,2013-06-06 00:38:28,#YouLookGoodBut pretty doesn't hide stupid.,False
342267038326214656,1110,3573,2013-06-05 13:09:55,Can someone 'accio' the weekend?,False
342075668013662208,486,665,2013-06-05 00:29:29,#IRememberIGotInTroubleFor is trending. Mischief Managed.,False
342036798207311872,461,551,2013-06-04 21:55:02,#indirectyourex is trending. Lavender Brown's time to shine!,False
341707395233370112,1378,2454,2013-06-04 00:06:06,"""Harry Potter Changed Our Lives"" is trending. Magic never ends.",False
341702177791815680,1114,2787,2013-06-03 23:45:22,Mondays suck out your soul faster than a dementor.,False
341691000944742400,93,89,2013-06-03 23:00:57,"All right Death Eaters, time to #SurviveTheNight. http://t.co/TcVJ1roqGo #sp",False
341386910977101825,941,2145,2013-06-03 02:52:36,George R. R. Martin is avada kedavraing more people? He's about three deaths away from being called a Dark Lord.,False
341270631293259777,2094,2264,2013-06-02 19:10:33,"Well, this is awkward.... http://t.co/TgM9zW4VxT",False
340887829007699968,633,791,2013-06-01 17:49:26,#exposePP? Petter Pettigrew was already exposed. Time to re-read Prisoner of Azkaban.,False
339920824347799552,1397,2359,2013-05-30 01:46:54,#tweatyourweakness? Clearly everyone trending this should be listing 'spelling.',False
339001762453266432,942,1845,2013-05-27 12:54:53,#BeforeIDieIWantTo make more horcruxes.,False
337566233455120384,1337,3295,2013-05-23 13:50:36,"There is no longer a need for the cruciatus curse, Paris Hilton is releasing new music.",False
337250492914753538,513,1447,2013-05-22 16:55:57,Whoever said 'there is no such thing as a stupid question' is a liar.,False
337217998085582849,630,1008,2013-05-22 14:46:50,"Amazon is launching a paid fanfiction platform. Somewhere in an elegant castle in the Scottish countryside, JK Rowling weeps.",False
336634651131138048,432,887,2013-05-21 00:08:49,The only thing worse than people is #peopleontheinternet.,False
336167480793911296,914,2399,2013-05-19 17:12:27,There is no need for the cruciatus curse when Mondays exist.,False
335750481458642944,2214,5106,2013-05-18 13:35:27,Is your name 'lumos' because you are turning me on. #harrypotterpickuplines,False
335170968542642176,2289,1292,2013-05-16 23:12:40,Twitter just suggested that I follow Emma Watson...,False
335000123815915520,570,1461,2013-05-16 11:53:48,#ONEBIGDISAPPOINTMENT: you.,False
334671048228368384,1004,2875,2013-05-15 14:06:10,#igetannoyedwhenpeople exist.,False
334070960825180162,883,1462,2013-05-13 22:21:38,Happy Birthday Sparkly Cedric.,False
334070512865140736,418,950,2013-05-13 22:19:51,#twothingsthatdontmixwell magic and muggles.,False
333538915527049218,1374,3027,2013-05-12 11:07:28,"""Happy Mother's Day"" is trending because people in the United States would rather tweet than spend actual time with their mothers.",False
333275661986824193,1609,1462,2013-05-11 17:41:24,Quirrell? http://t.co/rCXbVS1dY2,False
332929929635303426,1794,2053,2013-05-10 18:47:35,The Wizarding World of Harry Potter is adding a 'Diagon Alley' section to open in 2014... http://t.co/XK76XwFDH2,False
332845420881522688,613,1161,2013-05-10 13:11:46,"""Happy Mother's Day"" is trending. A day in which middle-aged Twilight fans buy themselves cards from their cats.",False
332265368867467264,785,1315,2013-05-08 22:46:51,Chris Brown sings 'I'm not dangerous' in his new song. Apparently he wasn't thinking about his past 'hits' when he chose those lyrics.,False
331832894916026369,440,802,2013-05-07 18:08:21,If looks could kill then my body would be a deady weapon.,False
331084659184259072,1567,2858,2013-05-05 16:35:08,#ThingsICantLiveWithout: horcruxes.,False
330717881388118017,729,1416,2013-05-04 16:17:42,The perfect day to avada kedavra a planet. #MayThe4thBeWithYou,False
330098195822686208,1879,3416,2013-05-02 23:15:17,Why were the Weasleys even afraid of dementors? Gingers don't have souls.,False
329674884710035457,1112,1517,2013-05-01 19:13:12,#MisMatchedSocks is trending? Dobby approves. Too soon?,False
329246997813010432,688,1265,2013-04-30 14:52:56,I don't know how #ThoughtsInMyHead is trending. The tweets of the majority of people on twitter indicate that they don't have any.,False
329216588869931008,1279,3408,2013-04-30 12:52:05,Raise your hand if you don't believe in magic. Then use that hand to slap yourself in the face.,False
329060616516009984,2739,2474,2013-04-30 02:32:19,Accurate. http://t.co/zsDvJHY4C8,False
329029730055639040,658,1429,2013-04-30 00:29:35,#ImABigFanOf JK Rowling.,False
328689034639601664,1480,4899,2013-04-29 01:55:47,Mondays were clearly invented by Muggles.,False
328150159148077056,775,2853,2013-04-27 14:14:29,#ThingsThatIrritateMe: People.,False
327847102489165824,875,2034,2013-04-26 18:10:14,Love is Gross.,False
327785306839474177,2125,2187,2013-04-26 14:04:41,Harry Weasley? http://t.co/O7AKwWN9Tx,False
327603388915265539,741,629,2013-04-26 02:01:49,Hey! http://t.co/RejVUD49dx,False
327470729140514816,952,2561,2013-04-25 17:14:40,Accio Friday! Ugh. One day that will work.,False
327224894985236480,176,181,2013-04-25 00:57:49,From Slytherin to Dauntless: http://t.co/19ERIFJfp5,False
327206330475610112,783,2344,2013-04-24 23:44:03,People are annoying.,False
327147705740718081,1110,2492,2013-04-24 19:51:05,"It's understandable if your response to #ThingsISayInSchoolTheMost is ""I wish this was Hogwarts.""",False
326707369818075136,664,1181,2013-04-23 14:41:21,Longbottom has to be one of the most ridiculous surnames ever.,False
326706105185083392,29,19,2013-04-23 14:36:20,The time has come to decide what to fight for: http://t.co/37C3JlIM41,False
326514493741989889,437,1031,2013-04-23 01:54:56,#5PainfulThings: The cruciatus curse.,False
326408748484677632,1018,2803,2013-04-22 18:54:44,I am renaming this Monday “Dementor’s Kiss” because it is stealing my soul.,False
326038142782152705,358,1120,2013-04-21 18:22:05,Sundays: A dismal countdown to Monday...,False
325424310946779136,1554,3887,2013-04-20 01:42:56,Are they taking suggestions on the prison they will send Dzhokhar Tsarnaev to? The dementors are waiting. #Azkaban,False
325413885920301058,1139,2731,2013-04-20 01:01:30,"If you re-arrange the letters in Dzhokhar Tsarnaev you get 'Hazard Over, Thanks!'",False
325412255283937280,1123,2031,2013-04-20 00:55:02,"""THEY GOT HIM"" is trending. Probably a good idea to wait at least a day to play 'I'm on a boat' again though.",False
325342095634227200,1064,2959,2013-04-19 20:16:14,Pretty doesn't hide stupid.,False
325320048459784192,280,506,2013-04-19 18:48:38,Perhaps news outlets/reporters/blogs should stop referring to Boston as a 'ghost town' and saying the 'streets are dead'. #ThinkTHENtalk,False
325070986330402816,4446,9336,2013-04-19 02:18:57,"#ImSoTiredOf people saying something is going to be the ""next Harry Potter."" The magic of those seven books can never be replicated.",False
324873091241082880,665,1418,2013-04-18 13:12:35,"#SometimesIwishthat is trending. I don't ""wish"" for things, I go and do them.",False
324843410567598080,246,447,2013-04-18 11:14:39,The title of the third book in the #Divergent series has been revealed: http://t.co/DFJcqKCkoC,False
324627784645345280,75,95,2013-04-17 20:57:49,There may not be any more Harry Potter trailers to look forward to but this looks pretty magical #LoneRanger http://t.co/OWfi2jdoVm #sp,False
324620698477793280,478,459,2013-04-17 20:29:40,This is still terrifying. http://t.co/D9cFpFNDhk,False
324618487337213952,52,25,2013-04-17 20:20:53,Is Helena Bonham Carter more epic as Bellatrix or Red Harrington? #LoneRanger http://t.co/QhcJo99sAP #sp,False
324617587558334464,21,14,2013-04-17 20:17:18,Does anybody actually know The #LoneRanger's real name? http://t.co/aYHbjeo0bd #sp,False
324617040818229248,2237,6029,2013-04-17 20:15:08,YOLO. Unless you have horcruxes.,False
324606807567917057,84,92,2013-04-17 19:34:28,Would Johnny Depp have been sorted into Slytherin? #LoneRanger http://t.co/AXXCMAsriG #sp,False
324536101396164608,536,891,2013-04-17 14:53:30,I find it offensive that people played 'Ding-Dong! The Witch is Dead' in response to Margaret Thatcher's death. She did NOT go to Hogwarts.,False
324338599304765440,728,1548,2013-04-17 01:48:42,#5ThingsThatAnnoyMe: People who are content with being ordinary.,False
323902229797031936,1241,4380,2013-04-15 20:54:44,People are terrible.,False
323611661493755904,1702,2116,2013-04-15 01:40:07,Emma Watson just punched Draco Malfoy at the MTV Movie Awards. It was awesome.,False
323065679303561216,2415,4458,2013-04-13 13:30:34,"If you are what you eat, then I'm a unicorn.",False
322847335799472128,730,744,2013-04-12 23:02:57,#IDanceWhen is trending... http://t.co/WvinwJlVsH,False
322143583496990720,4393,7876,2013-04-11 00:26:30,#NationalSiblingDay is trending. Must be a busy day for the Weasleys.,False
321482231287775232,819,2009,2013-04-09 04:38:31,#ProudToBeAFanOf JK Rowling.,False
321477811791605760,161,179,2013-04-09 04:20:57,One game you never want to play with me. #GameFace #BelieveIt @bing http://t.co/VAwkUSEr6R #sp,False
321468191874355200,769,2235,2013-04-09 03:42:44,#ProudToBeAFanOf reading.,False
321450980552105984,936,3180,2013-04-09 02:34:20,Sarcasm is a way of life.,False
321448394121936898,416,590,2013-04-09 02:24:04,#IChallengeYou to find a book series more powerful than Harry Potter. @bing   #BelieveIt   #sp,False
321444082696216576,1310,1086,2013-04-09 02:06:56,'Happy Birthday Kristen' is trending... http://t.co/aT2trcfRwq,False
321443424450539520,144,185,2013-04-09 02:04:19,"""I got 99 problems but a snitch ain't one"" #FunnyTeamNames  #BelieveIt http://t.co/fsVAfIlYqy #sp",False
321435328026140672,411,203,2013-04-09 01:32:08,Did that blonde girl steal your Hufflepuff scarf? #askSelena http://t.co/NPz0UZugqi,False
321085952342765568,413,454,2013-04-08 02:23:51,The only thing more embarrassing than being in a 'fan war' over twitter is being this girl: http://t.co/UDLH6xpgei,False
320640001052389377,1559,2190,2013-04-06 20:51:48,#HarryPotterSongs You Know Who. http://t.co/X1pfGBsgun,False
320639428588630017,556,615,2013-04-06 20:49:31,#HarryPotterSongs... http://t.co/ogrxzD1WjO,False
320638556764778496,2998,3565,2013-04-06 20:46:03,"#HarryPotterSongs Admit it, you sang along... http://t.co/BJlJwOmj1k",False
320634560574529537,32,23,2013-04-06 20:30:11,This must be magic. #FinalFour #BelieveIt http://t.co/2PiMH26G4K #sp,False
320581248944832513,506,1195,2013-04-06 16:58:20,Just looked at the trending topics and officially gave up on the world.,False
320316924795953152,2532,5110,2013-04-05 23:28:00,#AwkwardBookMoments Fred &amp; George having the Marauder's map &amp; not thinking it was weird 12 year old Ron was sleeping with a man named Peter.,False
320316436075667456,496,537,2013-04-05 23:26:04,#AwkwardBookMoments: Hermione taking polyjuice potion to have Harry's body.,False
320315131462557697,1096,1181,2013-04-05 23:20:53,Oops? http://t.co/3fGHpQppYg,False
320300072610975744,266,522,2013-04-05 22:21:02,It's easy to #SurviveTheNight as long as your goodnight kiss isn't from a dementor.  #sp,False
320297978206232576,59,59,2013-04-05 22:12:43,"Time to run wild, Death Eaters. #SurviveTheNight http://t.co/3SQFx6p8uL #sp",False
320277592617926657,701,2431,2013-04-05 20:51:43,Ray J will be releasing a single entitled 'I Hit It First.' The only thing worse would be if it was the name of a Chris Brown single.,False
320263055793610752,21,14,2013-04-05 19:53:57,This is foul. #FinalFour #BelieveIt http://t.co/u1OCa2U24x #sp,False
320250344833699842,1398,2820,2013-04-05 19:03:26,"Knock, Knock! Who's there? You Know. You Know... wait a second.",False
320248277872295936,1508,3250,2013-04-05 18:55:14,"Dear North Korea, Stop auditioning to be a Death Eater. My answer is no. Regards, Lord Voldemort",False
319828312279097345,400,1306,2013-04-04 15:06:26,#BestLieEver: I'm never sarcastic.,False
319555576919117825,2173,5777,2013-04-03 21:02:41,North Korea has officially reached 'Bellatrix Lestrange' levels of crazy.,False
319131799752171521,632,2572,2013-04-02 16:58:44,#MentionADislike: People.,False
319078192415641600,1090,1355,2013-04-02 13:25:43,#YouGainPointsIf you're Hermione Granger... http://t.co/MX7YGH8byq,False
318885205303754752,939,3213,2013-04-02 00:38:52,Happy April Fools' Day! YOU are the joke.,False
318883101243764737,965,1832,2013-04-02 00:30:30,If you think you can take the Pineapple Express to Hogwarts then you are probably a Hufflepuff.,False
318872987480776704,157,149,2013-04-01 23:50:19,With all of these injuries I think next year's #MarchMadness sponsor should be Skele-gro. #BelieveIt  http://t.co/kDDpcYWkRw #sp,False
318721865306759169,813,3074,2013-04-01 13:49:48,Nobody finds your April Fools' day jokes funny. Nobody.,False
318497258146496512,1282,2621,2013-03-31 22:57:18,#KevinWare needs to visit Madam Pomfrey immediately.,False
318439372221476864,860,1024,2013-03-31 19:07:17,#IWouldResurrect is trending...  http://t.co/43O6dY23q1,False
318434230105407488,2931,6212,2013-03-31 18:46:51,Happy Easter. Clearly Jesus had a horcrux.,False
318432378550886400,110,93,2013-03-31 18:39:29,This message always applies to Hufflepuffs. #BelieveIt #MarchMadness http://t.co/pK8viIz9J0 #sp,False
318392164956663809,947,1438,2013-03-31 15:59:42,How Sirius Black ruined Easter. http://t.co/qFPNsJCKrN,False
318368964596088832,2847,8019,2013-03-31 14:27:30,Happy Easter. If you find a massive golden egg it means you're a Triwizard Champion.,False
318112066038812672,2675,5703,2013-03-30 21:26:41,'Happy Easter' is a TT. So when I rise from the apparent dead everyone gets alllll upset but when Jesus does it it's a holiday? #Muggles,False
318104284577296385,26,19,2013-03-30 20:55:46,More reliable news than the Quibbler? #BelieveIt #MarchMadness http://t.co/QTn1SCanRO #sp,False
317823277739433985,914,1661,2013-03-30 02:19:08,I'm in the business of misery.,False
317689756538503168,1519,2838,2013-03-29 17:28:35,"#BeliebersArentSorry? #SorrySelenaFromBeliebers? ""Beliebers"" appear to be in a war on twitter. Let us hope that there aren't any survivors.",False
317684930408742913,49,65,2013-03-29 17:09:24,"Well, I guess if I can't root for Slytherin then this will do. #BelieveIt #MarchMadness http://t.co/dKMZjACNbS #sp",False
317626787444166657,2422,12085,2013-03-29 13:18:22,Richard Griffiths has passed away. RIP Vernon Dursley.,False
317435394377543680,927,1619,2013-03-29 00:37:50,"#SongsIWillALwaysLove: 'My anaconda don't want none unless you got buns, hun.' Seriously, he told me. I speak parseltongue.",False
317397596538806274,1435,2869,2013-03-28 22:07:38,#40yearoldvirgins: Snape.,False
317274861963706369,1771,3406,2013-03-28 13:59:56,"Happy Birthday Lady Gaga. Or, as I prefer to call her, ""adult Luna Lovegood.""",False
317095491663953921,873,1623,2013-03-28 02:07:11,"#ItsFunnyHowPeople can seem like they have two different personalities. Unless that person is Quirrell, then it makes sense.",False
316938590523371521,517,942,2013-03-27 15:43:43,#WeWantOLDTwitterBACK is trending. Clearly excessively tweeting on new twitter is the perfect way to show you don't like it. Great plan!,False
316932854204481538,73,103,2013-03-27 15:20:55,Their #MarchMadness magic is clearly gone. #BelieveIt http://t.co/IAUEUJ7dRy #sp,False
316910374479884288,675,1910,2013-03-27 13:51:35,#TwitterMadeMeRealize that people don't know the difference between 'your' and 'you're.',False
316726438776688641,1824,7015,2013-03-27 01:40:42,"Ugh, muggles.",False
316722099181989889,2126,3254,2013-03-27 01:23:27,Just for the record...  http://t.co/xTHCBg5EK1,False
316710272666574849,1566,2997,2013-03-27 00:36:27,#ThoughtsInbed is trending. You're going to bed? Mind if I Slytherin?,False
316358653169000449,1280,3289,2013-03-26 01:19:15,Do not reach for the stars. They are giant balls of fiery gas. Waste of time.,False
315517277145550850,832,3076,2013-03-23 17:35:55,#TheMostAnnoyingThingsEver: People.,False
